temp_max,temp_min,rainfall,humidity,wind_speed,soil_moisture,ndvi,altitude,fall_armyworm,ear_rot,stem_borer,corn_earworm,locust
35.0,21.2,5.1,77.9,1.7,12.0,0.23,2001.0,Low,None,High,None,None
32.2,23.8,7.6,58.2,2.1,48.2,0.85,1964.0,Low,Medium,High,None,Medium
35.5,18.3,13.9,45.6,5.2,18.4,0.64,1676.4,Medium,High,Medium,Low,High
28.5,19.5,5.9,70.9,1.5,41.6,0.9,1589.4,High,Medium,None,Medium,Medium
38.5,16.3,0.8,75.3,2.5,14.3,0.58,1476.3,None,Low,High,None,High
39.7,25.6,1.4,93.1,6.8,57.3,0.7,2265.2,High,High,Medium,Medium,High
39.6,22.7,9.2,74.5,3.0,24.6,0.24,1362.4,High,Medium,Medium,High,High
37.0,25.3,1.2,68.6,4.2,21.3,0.64,1240.9,Medium,High,High,High,Low
29.6,18.7,0.4,73.7,7.6,16.5,0.74,2063.6,None,None,None,High,High
37.1,22.1,6.1,91.4,2.2,57.3,0.74,1411.6,None,High,None,Low,Medium
28.3,22.8,2.6,86.4,3.4,45.6,0.74,2239.9,Medium,Low,Medium,None,Low
28.3,19.2,12.6,61.1,5.0,47.1,0.36,1357.4,High,High,High,High,High
31.9,24.5,5.3,56.9,6.2,35.0,0.88,1993.3,Medium,Low,Low,None,High
33.9,25.5,0.5,58.1,7.3,33.7,0.9,876.7,None,High,Medium,None,Medium
37.2,24.8,14.8,70.2,7.4,15.5,0.25,1455.5,None,High,Low,Medium,High
36.2,23.4,1.5,82.2,6.3,38.0,0.86,1383.5,Medium,None,Medium,None,Low
33.4,18.8,2.1,70.2,2.2,22.3,0.4,2188.4,Medium,High,High,High,Low
31.3,18.8,2.6,48.4,0.7,58.9,0.68,2444.0,None,None,None,High,None
40.0,25.6,0.3,81.2,3.4,49.8,0.44,1583.5,None,None,Medium,High,Medium
33.1,16.1,3.4,85.3,1.6,30.6,0.88,2202.2,Low,Low,High,High,Low
33.4,23.2,0.7,59.5,5.8,17.6,0.27,1989.5,Medium,High,Low,None,None
30.0,23.1,2.6,78.2,5.5,49.3,0.55,2444.6,Medium,Low,Low,Medium,Medium
37.5,22.2,2.2,66.3,0.8,16.1,0.5,2178.9,High,Medium,None,Low,None
36.3,25.9,7.4,89.5,6.8,19.5,0.43,931.7,Medium,Medium,High,Medium,None
30.6,19.1,8.1,87.3,2.4,20.6,0.65,2012.6,None,High,Low,None,Low
29.0,19.4,0.8,71.3,3.7,37.8,0.29,1710.3,Medium,High,Low,Medium,Low
36.2,16.8,2.3,79.6,5.5,49.4,0.7,827.9,High,None,Low,High,Low
35.9,20.4,2.3,89.2,3.7,25.7,0.89,1227.2,High,Low,Low,None,Low
31.3,18.6,0.8,69.8,3.8,14.2,0.76,2367.0,High,None,Medium,None,Low
39.4,19.4,8.0,60.7,1.0,33.2,0.8,2374.3,Low,Medium,High,None,None
29.8,24.3,6.1,82.7,3.5,47.4,0.45,2158.0,High,None,Low,Low,Low
33.2,25.4,1.1,56.0,6.2,21.1,0.43,2469.0,High,Low,Medium,Low,High
39.3,17.9,2.3,64.4,7.4,21.0,0.56,2171.1,Medium,High,Medium,High,None
33.0,19.7,0.6,88.3,3.6,57.4,0.23,817.3,Low,Low,Low,Low,Medium
35.7,25.3,4.9,81.2,3.7,57.7,0.86,1289.3,High,Medium,None,Low,None
32.8,16.6,0.6,65.2,5.8,59.5,0.3,852.1,Low,Low,High,Medium,Low
31.3,16.9,21.3,55.7,7.6,50.4,0.83,960.0,None,None,Medium,Low,Low
39.8,17.6,7.6,62.8,2.5,19.4,0.26,1172.0,None,Low,Medium,Low,High
32.9,22.0,2.5,59.2,3.8,20.6,0.78,1656.0,Medium,Low,None,High,Low
38.7,17.5,4.3,53.8,6.5,27.0,0.31,2240.8,Low,High,High,High,Medium
30.8,25.7,12.1,82.2,5.1,25.9,0.23,2265.3,None,Low,Medium,None,Medium
30.6,20.5,4.0,57.6,1.3,57.8,0.7,1847.5,Medium,Low,High,None,None
28.4,21.0,1.0,67.7,5.2,49.5,0.4,2377.9,High,High,High,None,High
35.8,18.5,2.4,64.3,1.9,46.2,0.7,1650.1,Medium,High,High,Low,Low
32.4,20.7,9.3,94.1,4.3,19.3,0.59,2311.4,None,High,High,Low,None
38.4,22.6,5.2,64.6,4.5,55.5,0.28,1571.9,Medium,High,None,Medium,Low
33.7,23.5,5.3,49.0,7.1,51.4,0.85,1271.3,None,High,High,High,Low
39.6,23.5,10.1,49.5,4.0,18.2,0.52,2357.9,Low,Low,None,None,None
30.2,21.8,11.2,74.5,2.6,53.6,0.71,1459.5,Low,High,High,Medium,Medium
38.4,25.0,12.6,75.0,2.2,23.6,0.55,1655.8,High,Medium,Low,Low,Low
37.3,24.2,0.5,65.9,7.1,14.0,0.62,1359.1,Low,Low,Medium,Medium,Medium
37.3,23.6,3.9,66.6,1.8,42.8,0.41,1926.8,None,Low,None,Medium,None
38.1,16.6,6.7,47.7,3.7,42.7,0.34,2491.6,Low,None,High,High,High
37.1,16.1,7.1,70.8,1.9,14.7,0.58,843.4,Low,None,None,None,None
35.5,18.1,4.7,70.2,6.3,25.9,0.51,2329.7,High,None,Low,None,Medium
29.6,22.6,0.9,52.5,4.1,59.6,0.47,806.7,High,None,High,Medium,Medium
28.4,20.1,8.0,50.2,3.1,43.9,0.67,1419.2,None,High,Medium,Low,None
39.1,20.0,6.4,51.2,3.2,46.5,0.68,1086.6,None,High,None,None,None
35.4,24.8,0.5,50.1,6.9,20.6,0.23,2087.5,None,Medium,Low,None,None
37.6,25.0,3.1,75.5,4.7,13.9,0.44,886.0,High,High,None,Medium,None
33.8,25.1,1.0,54.8,5.9,23.8,0.49,1740.9,None,None,Medium,Low,None
29.4,19.1,2.1,57.6,7.2,22.4,0.27,1301.4,None,High,High,High,Medium
29.5,22.9,0.1,53.7,7.3,21.7,0.37,1027.2,Medium,Medium,Medium,Low,Low
36.2,18.7,2.6,92.9,3.0,19.6,0.24,2112.1,None,None,None,None,Medium
33.2,17.9,4.0,87.7,7.6,38.7,0.9,1169.6,None,None,Low,Medium,None
30.4,17.8,4.8,56.5,0.7,26.4,0.72,1180.2,Low,Low,High,None,High
33.9,19.4,5.4,61.4,3.3,51.0,0.26,1267.6,Low,None,None,Low,None
28.8,20.3,9.0,55.5,7.2,19.2,0.21,1797.5,Medium,Low,Medium,Low,Low
35.0,24.3,1.2,69.6,2.6,33.2,0.7,1921.4,High,None,Low,Low,None
31.2,17.2,0.6,46.0,2.5,10.7,0.51,829.9,None,None,High,High,None
37.6,23.3,9.5,78.6,2.8,34.1,0.75,1211.2,Low,Low,High,None,Medium
31.7,21.3,0.9,71.2,5.1,12.8,0.85,1532.7,High,High,Low,High,Medium
33.5,18.9,18.4,89.9,3.8,58.9,0.62,1364.4,High,None,Medium,High,Medium
28.1,20.9,9.2,53.2,6.0,49.5,0.33,2303.1,Low,None,Medium,Low,Medium
28.9,19.0,3.5,85.2,7.2,34.5,0.75,2139.1,Medium,Medium,Low,None,High
32.7,22.0,19.9,84.6,5.6,14.3,0.87,1864.0,None,High,Low,Low,Medium
33.8,20.3,0.5,51.4,2.0,39.6,0.61,1374.7,Medium,Low,Medium,Low,Low
35.2,17.6,1.8,64.9,7.5,47.9,0.68,1991.1,High,High,None,Medium,None
31.5,17.2,5.1,53.5,2.5,19.5,0.44,2234.2,Medium,Low,High,None,None
36.3,21.5,2.2,57.7,1.6,38.4,0.47,1811.2,Low,None,None,High,Medium
38.3,25.0,13.2,58.2,1.2,50.7,0.71,2133.6,None,Low,None,None,Low
37.4,19.4,0.3,72.8,4.7,48.4,0.85,2073.5,Medium,Medium,Low,Low,Medium
28.5,23.3,4.0,65.6,1.4,50.1,0.64,1772.0,Medium,Low,None,None,None
33.8,22.6,4.5,92.4,1.5,54.0,0.75,1330.7,Medium,Medium,Low,Low,High
29.3,25.3,5.3,51.3,2.8,56.9,0.32,2067.8,None,None,Low,High,High
30.9,24.2,1.5,93.7,2.6,30.3,0.35,1151.6,Medium,Medium,Medium,Medium,Low
39.8,21.7,2.3,56.5,5.0,38.4,0.57,2125.1,Medium,Low,High,None,High
29.7,22.6,9.3,83.6,6.6,49.5,0.32,2167.7,None,Low,High,High,High
34.0,25.0,1.1,61.9,6.2,44.9,0.64,2197.6,None,Medium,None,High,High
35.4,20.0,8.8,52.2,2.5,59.8,0.4,1604.0,Low,Medium,High,High,Low
36.4,19.3,4.1,87.9,2.3,10.7,0.75,1127.2,Medium,None,Low,High,High
34.7,16.1,7.2,60.4,7.7,27.8,0.77,969.5,Medium,High,Low,Medium,None
28.1,24.3,6.3,77.9,0.6,24.1,0.52,2063.7,High,Medium,Low,Medium,Medium
31.9,24.0,1.2,73.3,7.1,23.1,0.33,2306.6,Low,None,Low,Low,Medium
34.2,17.0,4.2,68.6,2.0,21.1,0.65,1906.4,High,High,High,None,Medium
29.1,21.8,10.1,69.8,7.6,45.5,0.89,1045.1,Medium,Medium,Low,Medium,None
32.2,20.6,2.8,81.6,3.1,14.2,0.64,2389.3,Low,Low,Medium,High,High
28.4,17.2,17.0,49.4,3.8,47.1,0.23,2481.5,None,None,None,Medium,Low
28.9,25.8,3.0,78.4,5.8,44.7,0.21,1536.7,Low,Medium,High,High,None
32.8,18.1,0.8,89.8,4.9,22.5,0.42,1811.2,High,None,High,Low,Medium
29.6,16.7,2.5,47.9,2.9,22.6,0.34,2121.3,Low,Low,Low,Medium,High
34.8,21.9,15.2,52.0,4.7,41.4,0.77,2051.9,Low,Low,Medium,Medium,High
36.3,23.4,1.9,80.8,6.0,48.1,0.79,2445.2,None,Medium,Medium,Medium,Medium
37.6,16.3,10.1,66.9,0.8,53.8,0.38,995.3,High,None,Medium,Medium,None
30.4,22.6,10.7,65.2,0.6,52.6,0.43,1787.2,Low,High,Medium,None,None
30.0,21.3,2.2,51.8,3.9,58.2,0.37,1976.3,Low,Low,Medium,None,None
29.3,17.0,0.4,70.3,1.5,39.1,0.84,2313.2,Low,Low,None,High,None
35.6,17.7,6.4,51.3,5.5,55.4,0.55,2286.0,Low,High,Medium,None,Low
36.5,21.7,1.9,68.8,2.1,50.4,0.66,2462.6,Low,Medium,Low,Low,Low
28.4,19.0,7.6,83.2,3.7,54.7,0.49,1670.5,Medium,Low,Low,Low,None
39.2,25.4,2.9,57.9,2.0,10.6,0.64,2212.3,High,Low,High,Low,High
28.6,24.2,3.3,69.0,4.6,58.3,0.47,1526.4,High,Low,None,High,Medium
34.5,25.8,7.5,94.6,1.4,33.7,0.44,1517.9,High,Medium,Low,Medium,High
36.5,18.6,2.4,79.3,0.7,49.9,0.64,1230.7,None,Low,None,High,Low
38.5,25.7,2.9,87.1,0.9,16.4,0.61,2191.0,High,Medium,None,Low,Low
36.6,20.3,2.4,65.7,7.7,29.8,0.41,2475.9,None,Medium,Low,Medium,Low
37.6,19.5,2.3,83.4,1.6,23.6,0.3,1235.8,None,None,High,High,Low
32.1,16.5,3.7,47.0,5.8,24.6,0.46,895.4,High,Low,Low,High,Medium
37.8,16.5,8.3,51.1,1.0,16.2,0.49,2186.4,High,None,Medium,High,Low
29.0,22.9,2.2,55.2,1.3,50.3,0.64,1854.4,Medium,Low,None,Medium,High
38.7,20.6,3.7,65.1,4.3,10.5,0.84,2431.5,High,Medium,Medium,None,High
34.6,18.3,5.6,87.3,4.0,25.6,0.23,1228.8,High,Medium,High,None,Low
37.8,22.1,1.6,62.3,7.6,18.7,0.37,920.7,Medium,High,Low,High,None
33.4,18.5,1.6,77.7,7.6,39.5,0.34,1637.2,Medium,None,High,High,High
35.7,21.8,13.5,80.5,6.3,22.7,0.55,945.3,High,High,High,Medium,Medium
34.3,19.6,6.4,74.3,5.0,22.9,0.5,1245.0,None,Low,Medium,Low,Medium
36.8,24.2,4.3,62.9,3.9,34.4,0.71,1014.2,None,Low,Low,Medium,Medium
29.0,24.2,5.2,73.9,3.2,42.6,0.37,1181.0,High,Medium,Medium,Low,None
28.7,20.8,0.1,62.1,7.6,16.1,0.62,980.4,Low,High,High,Low,None
31.0,19.5,4.8,49.2,5.0,18.8,0.82,2421.6,None,Low,None,Low,None
29.9,19.6,3.6,94.6,4.8,22.4,0.84,1273.6,Low,Medium,Low,High,None
38.5,24.1,3.9,51.4,2.2,58.7,0.87,1554.6,Low,High,Low,None,Low
30.6,19.3,2.2,48.6,0.9,29.9,0.74,2327.6,High,High,Low,Medium,None
39.7,18.1,0.4,88.9,7.6,39.9,0.83,1951.4,Medium,None,High,Low,High
32.0,16.8,1.1,60.1,2.9,22.1,0.36,1850.7,Medium,High,Low,Medium,Medium
30.2,20.7,15.1,77.5,3.8,34.5,0.34,1999.5,High,High,Low,Medium,Low
37.5,20.8,2.6,61.5,1.4,13.7,0.2,2209.0,High,Medium,Medium,High,None
35.9,24.4,3.1,64.6,6.8,11.7,0.69,2292.0,Medium,High,None,None,Medium
34.0,18.2,0.3,58.1,0.7,33.4,0.86,1892.5,High,High,None,None,None
34.7,19.8,0.2,62.2,6.8,29.9,0.33,2313.0,Low,Low,Medium,High,Medium
36.6,24.1,6.3,65.5,1.6,16.8,0.65,1710.2,None,None,Low,Low,High
30.7,24.2,3.9,81.0,7.1,44.4,0.72,1271.4,None,Low,Low,None,Medium
40.0,19.8,3.6,70.6,6.0,59.6,0.85,2296.1,Medium,None,None,Medium,None
39.7,20.6,1.4,92.2,1.7,29.8,0.65,1720.5,Medium,Low,Medium,Medium,High
35.8,19.0,6.8,47.1,4.7,41.2,0.88,2340.4,Medium,Medium,High,None,Low
30.4,25.3,0.9,70.2,2.8,58.1,0.44,868.3,Medium,Low,High,Low,None
36.2,17.2,1.1,74.2,1.8,51.6,0.44,1475.8,None,Medium,None,High,Low
28.9,25.3,3.1,91.0,6.9,33.2,0.58,2411.3,None,High,Medium,Medium,High
28.4,22.8,1.7,47.5,3.5,46.9,0.47,1224.4,Medium,Low,High,None,Low
31.1,21.3,1.4,73.7,3.5,16.4,0.2,2400.6,None,High,Low,Low,High
33.6,16.3,5.2,87.7,1.8,35.6,0.71,2421.6,Medium,None,High,Medium,None
38.4,20.8,5.3,57.1,3.4,24.0,0.73,2299.6,Medium,High,High,None,None
36.7,20.1,8.7,88.8,7.0,18.1,0.72,1758.2,Medium,High,None,High,Medium
36.9,17.6,2.7,46.0,3.2,31.3,0.44,1899.8,Low,Low,Low,Medium,None
33.1,22.6,0.4,81.6,7.6,16.6,0.57,2278.3,Medium,Low,None,Low,Low
32.2,25.7,1.6,91.7,7.6,44.9,0.45,2119.0,High,Low,None,High,None
32.5,21.6,19.6,77.9,1.6,32.8,0.21,1871.2,High,High,High,Low,Low
39.9,23.1,4.5,67.0,1.8,36.6,0.59,2469.8,High,High,High,None,Low
28.5,16.7,6.2,47.2,7.0,17.3,0.29,1965.7,Medium,Low,None,Medium,Medium
38.4,20.2,0.0,91.0,3.4,17.0,0.26,2458.3,None,Medium,Medium,Medium,Medium
34.9,17.2,3.7,68.5,0.5,39.2,0.73,897.6,Medium,None,Medium,Low,High
33.3,22.1,0.2,46.4,2.6,59.3,0.21,1036.2,High,Low,Low,Low,Medium
36.7,25.4,4.2,79.5,5.0,14.8,0.87,1567.5,None,High,Medium,Low,Medium
33.8,22.6,12.7,69.1,6.5,24.3,0.56,1454.3,Low,None,High,Low,Medium
38.5,16.8,17.3,51.2,1.5,53.5,0.89,2130.6,None,High,None,Medium,High
38.8,19.5,3.9,55.7,1.3,13.6,0.24,1073.0,Medium,High,None,Medium,Low
33.1,21.5,3.1,48.2,7.4,53.8,0.61,2459.4,Low,High,None,Low,Low
31.3,20.0,14.5,73.7,6.1,36.2,0.44,1335.6,None,None,Low,Low,Medium
35.1,24.3,5.6,76.1,4.9,30.4,0.79,1529.2,High,None,Low,Low,None
38.9,24.1,0.3,70.3,6.3,25.5,0.45,1267.1,Medium,None,Low,Low,High
30.5,22.1,3.1,85.9,3.7,24.9,0.38,1784.9,Low,Medium,Medium,None,Medium
35.5,19.7,1.4,88.1,6.2,25.3,0.8,899.7,Low,Medium,High,Low,Low
35.6,18.6,3.2,75.8,3.3,54.2,0.46,1054.5,Low,None,Low,Low,High
36.8,17.1,3.0,45.6,2.3,46.2,0.21,2067.9,Low,High,Low,Medium,Low
29.6,19.5,4.4,79.8,6.0,43.5,0.47,1117.1,Low,Low,High,High,High
36.6,20.1,2.2,65.9,3.6,49.9,0.66,1200.4,Medium,None,High,Low,High
38.9,22.8,0.9,73.3,7.9,22.9,0.38,2148.1,High,Low,None,High,Medium
30.2,22.6,3.5,77.5,3.1,40.9,0.5,958.6,Medium,None,Low,High,None
30.9,16.7,8.9,62.5,7.4,33.0,0.24,1543.7,Low,Low,High,High,Low
39.7,20.0,5.5,90.9,7.5,49.1,0.61,839.2,Medium,Low,None,High,Medium
30.2,17.8,2.1,51.7,2.3,25.5,0.73,1389.6,High,High,Low,Medium,High
38.3,17.6,13.7,78.6,6.5,42.2,0.49,1988.3,None,High,Low,Medium,None
33.9,24.3,12.2,45.2,3.7,54.1,0.49,953.2,None,Low,None,None,None
31.0,16.4,1.2,91.2,7.4,30.1,0.26,2310.2,Medium,Medium,None,Medium,None
38.4,20.2,0.2,50.6,3.9,13.3,0.34,2346.1,Medium,Medium,Low,Medium,Medium
33.3,17.7,6.8,49.7,6.1,35.8,0.31,978.5,None,Low,High,Medium,High
34.2,24.8,8.8,61.7,4.0,27.3,0.54,2484.2,Medium,Medium,High,Medium,None
32.3,21.6,17.2,63.7,2.2,43.6,0.57,1305.8,Medium,Medium,High,Low,None
35.1,18.3,11.0,55.7,2.0,57.6,0.86,943.0,High,Medium,None,Medium,Medium
30.0,21.0,4.6,74.3,3.7,34.3,0.25,808.6,None,Medium,None,Low,High
32.7,23.3,3.8,67.1,6.2,33.3,0.62,1494.5,High,Medium,High,Medium,High
39.6,25.6,0.1,46.7,5.0,42.7,0.57,1870.7,None,Low,Medium,High,High
31.1,18.2,1.4,61.0,5.7,15.2,0.56,1364.7,Medium,High,Low,High,None
35.9,24.9,3.1,85.5,2.6,22.7,0.81,2222.4,Medium,None,None,High,Low
31.9,25.3,5.0,79.5,4.1,55.9,0.34,2018.2,Low,High,Low,None,High
37.3,25.2,4.1,81.2,0.8,43.5,0.23,1395.3,High,Low,Low,High,High
29.6,22.4,6.8,79.9,6.6,10.7,0.67,2048.3,None,None,None,Low,Medium
39.6,22.3,1.6,60.5,7.9,20.2,0.44,2398.8,Medium,Medium,High,High,Medium
33.4,20.0,4.2,50.0,3.6,44.1,0.21,958.3,None,Low,None,None,High
30.8,23.5,0.5,58.6,0.6,48.2,0.38,1320.4,Medium,High,High,Low,Low
28.9,21.3,2.7,86.6,1.8,52.0,0.42,1587.7,None,Low,High,Medium,None
30.0,22.8,6.9,94.0,5.4,24.6,0.63,1646.6,High,Medium,Low,Medium,Medium
34.2,20.3,5.9,69.7,5.1,56.6,0.32,1721.7,High,Low,Medium,Low,High
32.0,23.3,23.4,45.5,6.4,37.6,0.49,1311.1,High,None,Medium,Medium,Medium
37.9,24.2,1.6,52.0,2.4,44.8,0.54,1934.3,None,Low,None,Medium,High
33.2,17.5,3.4,61.1,6.2,39.8,0.52,1896.6,Medium,Medium,Low,Low,Low
31.0,24.3,2.0,73.9,5.7,16.1,0.88,1782.3,None,Medium,Medium,Medium,None
35.4,21.4,2.9,48.8,2.9,58.2,0.23,993.4,High,Medium,Medium,None,None
36.5,24.4,9.7,92.2,4.6,16.1,0.87,1610.8,Medium,High,Medium,Medium,High
30.0,20.3,5.8,63.3,1.6,22.7,0.61,1405.6,Medium,Medium,Low,None,Low
30.0,19.8,10.7,90.6,3.9,50.7,0.76,1634.8,Medium,High,Low,Medium,None
28.4,25.2,1.1,84.0,7.1,40.9,0.5,2367.2,None,None,Low,Low,High
36.8,18.5,10.3,82.8,3.7,51.9,0.52,1616.9,Medium,None,Low,Low,Low
36.0,24.4,0.3,75.3,6.8,35.8,0.82,823.8,Low,Low,Medium,Medium,High
33.7,20.8,11.0,76.3,4.9,28.8,0.83,1546.0,High,None,High,Medium,Medium
38.1,21.1,2.0,76.9,1.9,56.1,0.37,2195.1,High,Medium,Medium,High,None
37.7,19.1,1.9,76.4,4.9,11.8,0.34,2126.1,Medium,Medium,Medium,High,Medium
35.0,21.7,3.6,72.7,4.3,52.8,0.55,1672.8,High,Medium,Medium,Medium,High
38.4,19.3,14.1,94.3,3.5,21.5,0.83,1224.6,Low,Medium,Medium,Low,None
30.5,16.4,0.2,81.6,1.4,52.4,0.43,1590.7,High,High,Medium,Low,High
29.3,18.7,2.2,83.8,3.6,17.0,0.66,1758.3,Low,High,None,None,None
31.2,16.1,9.7,88.6,1.0,39.0,0.7,2499.8,Medium,None,High,Low,Low
28.7,25.8,2.5,55.8,1.2,54.4,0.75,1895.1,Medium,Low,None,High,Low
34.4,25.7,1.1,49.2,3.6,33.7,0.59,1980.3,None,Low,Low,Low,High
39.2,20.0,2.8,69.1,2.8,47.3,0.48,1635.5,Low,None,None,Low,Medium
28.5,23.3,2.4,70.7,7.4,50.2,0.88,1402.6,None,Medium,None,Low,Low
29.5,19.5,12.4,86.5,3.3,46.8,0.63,2182.0,High,Medium,High,Low,High
33.4,22.7,7.2,67.2,6.2,56.3,0.71,1641.4,None,None,Low,None,None
39.2,24.1,3.5,73.5,4.5,32.3,0.44,2491.0,Medium,Medium,High,Medium,None
31.8,25.5,22.3,71.4,5.8,18.7,0.67,1577.1,High,Medium,Low,Low,None
34.1,20.0,3.1,46.9,2.5,12.4,0.38,915.6,None,None,Low,Medium,Medium
28.5,23.8,0.3,75.8,7.6,22.3,0.37,1960.4,Low,Low,Low,Medium,Medium
29.8,18.7,1.5,86.4,4.5,17.2,0.7,879.3,Medium,High,Medium,High,High
39.8,25.9,2.9,52.9,6.7,37.9,0.56,1225.9,None,Medium,High,High,Low
39.6,16.3,0.9,74.7,3.2,19.2,0.68,1401.4,High,Low,Low,High,None
28.1,22.0,14.7,74.7,1.3,11.9,0.39,2057.1,Low,Low,Low,Low,High
39.4,22.6,7.3,53.2,5.6,11.8,0.62,1640.2,None,None,High,Low,Low
35.7,22.9,1.6,51.2,0.6,51.6,0.51,848.7,Medium,None,None,High,High
38.4,17.2,4.5,94.0,4.1,39.6,0.62,1848.6,Low,High,Low,None,Low
33.5,25.4,6.4,64.7,1.9,27.9,0.4,1499.4,High,None,Low,None,None
34.2,17.8,14.2,56.4,5.2,54.7,0.7,2367.1,High,Low,None,Low,Low
33.9,22.2,10.7,53.6,7.8,13.5,0.76,1649.3,Low,None,Low,Medium,None
36.0,18.2,3.6,78.4,4.0,59.0,0.38,2005.3,Low,High,None,None,None
29.7,19.1,7.5,75.5,6.6,40.8,0.41,1172.1,Low,None,High,Medium,Low
28.4,21.5,4.1,77.2,4.3,19.2,0.66,2093.7,Low,Low,Medium,Medium,None
31.7,20.2,4.0,49.4,4.2,44.0,0.69,2025.6,Medium,Medium,High,Low,None
36.5,17.6,0.6,89.7,7.5,48.2,0.69,2336.9,High,Low,Medium,Low,Low
30.4,17.7,0.7,64.5,7.2,31.5,0.68,857.5,Low,Low,Medium,Medium,Low
36.1,20.2,3.8,60.7,6.4,53.1,0.47,1560.8,None,Low,Medium,None,Low
39.6,23.6,1.6,68.1,2.7,17.5,0.48,1954.6,Low,High,High,None,None
29.1,25.0,0.1,64.5,4.6,23.9,0.38,961.8,None,High,None,Low,Medium
36.1,16.8,6.4,88.2,2.2,14.7,0.31,1498.0,Medium,Low,Low,Medium,Medium
33.3,19.9,0.2,91.5,3.8,20.5,0.68,2401.6,Medium,None,Medium,Medium,Medium
38.4,17.0,4.5,60.2,4.1,21.9,0.27,1541.1,Low,None,High,Low,Low
30.1,16.2,3.9,88.2,6.7,55.9,0.86,2475.2,Low,High,High,Medium,None
36.3,22.6,17.3,84.1,7.2,13.9,0.78,896.6,High,Medium,Medium,Medium,Low
38.1,22.0,3.3,91.5,3.6,31.4,0.8,2020.3,None,High,None,Low,High
39.3,17.6,0.3,57.3,0.6,36.6,0.83,1787.7,High,Medium,None,None,Low
36.2,18.3,4.0,73.8,7.0,54.9,0.49,1650.9,Low,High,High,High,None
34.0,16.2,9.2,58.7,1.8,59.9,0.79,2450.4,High,High,Low,Medium,None
35.4,24.3,28.8,86.2,5.2,47.7,0.31,1020.4,Medium,High,None,Medium,High
38.4,25.7,2.8,45.3,0.7,58.5,0.22,2323.2,None,Low,High,Low,Medium
34.8,17.4,1.9,73.2,3.5,49.4,0.75,1975.1,High,Low,None,High,Low
28.4,18.3,11.9,62.0,7.9,58.2,0.25,1240.3,Medium,Medium,Medium,Medium,Low
39.2,24.7,1.1,61.1,1.3,45.4,0.89,2332.8,None,Medium,Medium,None,High
36.3,25.3,4.8,77.2,3.7,14.0,0.67,1529.8,None,Medium,None,High,None
36.1,20.2,2.6,87.6,2.8,30.1,0.73,2184.2,Medium,None,Low,Low,Medium
30.6,16.5,0.2,75.5,7.3,42.3,0.37,1461.0,Medium,Medium,None,None,Medium
35.9,16.4,2.1,87.7,7.0,27.5,0.67,2246.6,Medium,Low,Medium,None,Low
32.7,21.7,1.5,58.2,2.3,23.7,0.23,1882.3,Medium,Medium,Low,Medium,None
35.8,19.9,5.8,71.0,1.1,38.9,0.79,1039.8,Medium,None,None,Medium,None
29.3,16.3,14.9,67.5,5.2,56.7,0.32,1904.4,High,Low,High,Medium,High
35.9,21.8,1.6,45.6,3.0,11.7,0.69,1125.3,Medium,None,Low,High,Medium
40.0,16.1,8.3,72.8,5.5,48.5,0.36,1500.3,Low,High,Low,Low,High
28.6,23.9,0.3,78.1,0.7,46.1,0.25,1089.5,High,Low,None,Medium,Medium
39.7,19.1,3.9,74.6,1.5,58.2,0.54,837.4,None,None,None,Medium,High
32.9,16.4,0.4,81.8,5.6,56.5,0.32,1160.2,Low,None,High,High,High
38.4,21.9,13.6,73.6,2.1,48.1,0.71,1711.8,Medium,Medium,Low,Low,Low
37.4,20.0,7.3,48.3,6.9,36.0,0.37,1618.7,Low,None,Low,High,Low
34.8,25.7,5.4,50.8,0.9,20.2,0.44,1652.5,None,High,High,None,Medium
36.9,21.4,8.7,74.8,2.1,37.3,0.6,1221.1,None,Medium,Medium,High,Medium
38.5,18.8,5.2,58.7,8.0,48.3,0.4,1964.8,Medium,Low,Low,Medium,Low
32.8,23.1,17.4,49.0,3.7,54.8,0.46,1997.2,High,Medium,High,High,High
31.9,18.7,6.3,66.5,5.8,49.5,0.77,1408.5,Medium,Low,Medium,None,None
36.0,25.0,12.9,72.7,1.9,19.8,0.33,2298.0,Medium,High,None,None,Low
37.7,19.7,3.6,61.4,5.1,40.0,0.26,1894.8,Low,Low,Medium,None,Medium
37.1,21.5,0.6,81.0,5.9,26.6,0.43,2012.2,Low,High,High,Medium,None
37.6,16.5,3.8,77.2,2.9,10.5,0.5,1271.5,None,Medium,Low,Medium,Low
33.2,20.3,0.7,61.6,6.7,20.0,0.58,801.0,Low,High,Medium,High,High
37.8,24.3,4.5,82.7,5.0,15.7,0.46,2271.1,Low,None,High,Low,Medium
29.4,24.1,3.3,77.4,3.4,52.1,0.75,2198.1,None,Low,Medium,None,High
34.5,18.2,4.9,76.9,4.7,22.9,0.23,1009.4,None,Medium,None,None,Medium
28.1,18.3,0.1,72.7,4.8,24.2,0.5,1436.0,Medium,Medium,None,None,Medium
31.9,24.2,1.1,45.6,1.7,58.0,0.47,1924.3,High,None,Medium,High,Medium
32.4,25.3,3.4,79.8,3.5,29.0,0.65,1908.6,High,Low,Low,High,None
32.8,17.0,15.0,63.8,3.1,10.5,0.88,2262.6,Medium,Low,High,High,Medium
36.3,20.5,2.4,92.1,3.5,24.2,0.56,1038.5,None,Medium,Low,Low,Low
